작품명,방송일자,시청률,방영연도,월,일,회차,연속방송
구해줘 2,2019-05-09,1.395,2019,5,9,2,1
구해줘 2,2019-05-15,1.332,2019,5,15,3,1
구해줘 2,2019-05-16,1.932,2019,5,16,4,1
구해줘 2,2019-05-22,1.672,2019,5,22,5,1
구해줘 2,2019-05-23,1.647,2019,5,23,6,1
구해줘 2,2019-05-29,1.738,2019,5,29,7,1
구해줘 2,2019-05-30,1.934,2019,5,30,8,1
구해줘 2,2019-06-05,2.243,2019,6,5,9,1
구해줘 2,2019-06-06,1.967,2019,6,6,10,1
구해줘 2,2019-06-12,2.234,2019,6,12,11,1
구해줘 2,2019-06-13,2.586,2019,6,13,12,1
구해줘 2,2019-06-19,2.704,2019,6,19,13,1
구해줘 2,2019-06-20,2.881,2019,6,20,14,1
구해줘 2,2019-06-26,2.978,2019,6,26,15,1
구해줘 2,2019-06-27,3.56,2019,6,27,16,1
국가대표 와이프,2021-10-04,17.1,2021,10,4,1,1
국가대표 와이프,2021-10-05,13.5,2021,10,5,2,1
국가대표 와이프,2021-10-06,12.2,2021,10,6,3,1
국가대표 와이프,2021-10-07,13.9,2021,10,7,4,1
국가대표 와이프,2021-10-08,12.5,2021,10,8,5,1
국가대표 와이프,2021-10-11,16.0,2021,10,11,6,1
국가대표 와이프,2021-10-12,13.2,2021,10,12,7,1
국가대표 와이프,2021-10-13,14.2,2021,10,13,8,1
국가대표 와이프,2021-10-14,14.2,2021,10,14,9,1
국가대표 와이프,2021-10-15,11.7,2021,10,15,10,1
국가대표 와이프,2021-10-18,14.3,2021,10,18,11,1
국가대표 와이프,2021-10-19,13.0,2021,10,19,12,1
국가대표 와이프,2021-10-20,13.2,2021,10,20,13,1
국가대표 와이프,2021-10-21,14.4,2021,10,21,14,1
국가대표 와이프,2021-10-22,12.4,2021,10,22,15,1
국가대표 와이프,2021-10-25,13.9,2021,10,25,16,1
국가대표 와이프,2021-10-26,12.8,2021,10,26,17,1
국가대표 와이프,2021-10-27,12.9,2021,10,27,18,1
국가대표 와이프,2021-10-28,15.2,2021,10,28,19,1
국가대표 와이프,2021-10-29,13.1,2021,10,29,20,1
국가대표 와이프,2021-11-01,14.2,2021,11,1,21,1
국가대표 와이프,2021-11-02,13.8,2021,11,2,22,1
국가대표 와이프,2021-11-03,13.8,2021,11,3,23,1
국가대표 와이프,2021-11-04,15.0,2021,11,4,24,1
국가대표 와이프,2021-11-05,12.4,2021,11,5,25,1
국가대표 와이프,2021-11-08,15.1,2021,11,8,26,1
국가대표 와이프,2021-11-09,13.0,2021,11,9,27,1
국가대표 와이프,2021-11-10,12.8,2021,11,10,28,1
국가대표 와이프,2021-11-11,13.5,2021,11,11,29,1
국가대표 와이프,2021-11-12,13.1,2021,11,12,30,1
국가대표 와이프,2021-11-15,12.8,2021,11,15,31,1
국가대표 와이프,2021-11-16,13.4,2021,11,16,32,1
국가대표 와이프,2021-11-17,13.4,2021,11,17,33,1
국가대표 와이프,2021-11-18,14.0,2021,11,18,34,1
국가대표 와이프,2021-11-19,13.2,2021,11,19,35,1
국가대표 와이프,2021-11-22,15.5,2021,11,22,36,1
국가대표 와이프,2021-11-23,13.8,2021,11,23,37,1
국가대표 와이프,2021-11-24,14.2,2021,11,24,38,1
국가대표 와이프,2021-11-25,15.6,2021,11,25,39,1
국가대표 와이프,2021-11-26,14.0,2021,11,26,40,1
국가대표 와이프,2021-12-06,14.4,2021,12,6,41,1
국가대표 와이프,2021-12-07,13.7,2021,12,7,42,1
국가대표 와이프,2021-12-08,13.2,2021,12,8,43,1
국가대표 와이프,2021-12-09,15.9,2021,12,9,44,1
국가대표 와이프,2021-12-10,15.0,2021,12,10,45,1
국가대표 와이프,2021-12-13,15.5,2021,12,13,46,1
국가대표 와이프,2021-12-14,14.0,2021,12,14,47,1
국가대표 와이프,2021-12-15,14.1,2021,12,15,48,1
국가대표 와이프,2021-12-16,16.1,2021,12,16,49,1
국가대표 와이프,2021-12-17,15.4,2021,12,17,50,1
국가대표 와이프,2021-12-20,17.0,2021,12,20,51,1
국가대표 와이프,2021-12-21,15.3,2021,12,21,52,1
국가대표 와이프,2021-12-22,15.8,2021,12,22,53,1
국가대표 와이프,2021-12-23,16.7,2021,12,23,54,1
국가대표 와이프,2021-12-24,14.9,2021,12,24,55,1
국가대표 와이프,2021-12-27,16.7,2021,12,27,56,1
국가대표 와이프,2021-12-28,15.5,2021,12,28,57,1
국가대표 와이프,2021-12-29,15.7,2021,12,29,58,1
국가대표 와이프,2021-12-30,17.1,2021,12,30,59,1
국가대표 와이프,2021-12-31,15.2,2021,12,31,60,1
국가대표 와이프,2022-01-03,18.3,2022,1,3,61,1
국가대표 와이프,2022-01-04,16.3,2022,1,4,62,1
국가대표 와이프,2022-01-05,16.8,2022,1,5,63,1
국가대표 와이프,2022-01-06,18.2,2022,1,6,64,1
국가대표 와이프,2022-01-07,17.9,2022,1,7,65,1
국가대표 와이프,2022-01-10,17.5,2022,1,10,66,1
국가대표 와이프,2022-01-11,16.4,2022,1,11,67,1
국가대표 와이프,2022-01-12,17.7,2022,1,12,68,1
국가대표 와이프,2022-01-13,18.2,2022,1,13,69,1
국가대표 와이프,2022-01-14,17.0,2022,1,14,70,1
국가대표 와이프,2022-01-17,18.8,2022,1,17,71,1
국가대표 와이프,2022-01-18,16.8,2022,1,18,72,1
국가대표 와이프,2022-01-19,18.0,2022,1,19,73,1
국가대표 와이프,2022-01-20,18.5,2022,1,20,74,1
국가대표 와이프,2022-01-21,17.3,2022,1,21,75,1
국가대표 와이프,2022-01-24,18.5,2022,1,24,76,1
국가대표 와이프,2022-01-25,17.9,2022,1,25,77,1
국가대표 와이프,2022-01-26,16.6,2022,1,26,78,1
국가대표 와이프,2022-01-27,18.6,2022,1,27,79,1
국가대표 와이프,2022-01-28,17.2,2022,1,28,80,1
국가대표 와이프,2022-01-31,9.7,2022,1,31,81,1
국가대표 와이프,2022-02-01,12.3,2022,2,1,82,1
국가대표 와이프,2022-02-02,16.4,2022,2,2,83,1
국가대표 와이프,2022-02-07,12.8,2022,2,7,84,1
국가대표 와이프,2022-02-08,13.7,2022,2,8,85,1
국가대표 와이프,2022-02-09,14.7,2022,2,9,86,1
국가대표 와이프,2022-02-10,16.5,2022,2,10,87,1
국가대표 와이프,2022-02-11,10.9,2022,2,11,88,1
국가대표 와이프,2022-02-14,15.0,2022,2,14,89,1
국가대표 와이프,2022-02-15,16.1,2022,2,15,90,1
국가대표 와이프,2022-02-17,17.1,2022,2,17,91,1
국가대표 와이프,2022-02-18,17.3,2022,2,18,92,1
국가대표 와이프,2022-02-22,16.6,2022,2,22,93,1
국가대표 와이프,2022-02-23,18.0,2022,2,23,94,1
국가대표 와이프,2022-02-24,18.3,2022,2,24,95,1
국가대표 와이프,2022-02-28,18.7,2022,2,28,96,1
국가대표 와이프,2022-03-01,18.2,2022,3,1,97,1
국가대표 와이프,2022-03-03,18.3,2022,3,3,98,1
국가대표 와이프,2022-03-07,19.5,2022,3,7,99,1
국가대표 와이프,2022-03-08,17.3,2022,3,8,100,1
국가대표 와이프,2022-03-10,18.9,2022,3,10,101,1
국가대표 와이프,2022-03-11,17.9,2022,3,11,102,1
국가대표 와이프,2022-03-14,19.3,2022,3,14,103,1
국가대표 와이프,2022-03-15,18.0,2022,3,15,104,1
국가대표 와이프,2022-03-16,18.6,2022,3,16,105,1
국가대표 와이프,2022-03-17,19.0,2022,3,17,106,1
국가대표 와이프,2022-03-18,17.9,2022,3,18,107,1
국가대표 와이프,2022-03-21,18.8,2022,3,21,108,1
국가대표 와이프,2022-03-22,17.6,2022,3,22,109,1
국가대표 와이프,2022-03-23,18.0,2022,3,23,110,1
국가대표 와이프,2022-03-24,17.2,2022,3,24,111,1
국가대표 와이프,2022-03-25,17.2,2022,3,25,112,1
국가대표 와이프,2022-03-28,18.7,2022,3,28,113,1
국가대표 와이프,2022-03-29,17.8,2022,3,29,114,1
국가대표 와이프,2022-03-30,18.1,2022,3,30,115,1
국가대표 와이프,2022-03-31,19.0,2022,3,31,116,1
국가대표 와이프,2022-04-01,16.9,2022,4,1,117,1
국가대표 와이프,2022-04-04,18.9,2022,4,4,118,1
국가대표 와이프,2022-04-05,17.9,2022,4,5,119,1
국가대표 와이프,2022-04-06,17.4,2022,4,6,120,1
국가대표 와이프,2022-04-07,18.4,2022,4,7,121,1
국가대표 와이프,2022-04-08,17.2,2022,4,8,122,1
국민 여러분!,2019-04-01,7.15,2019,4,1,1,2
국민 여러분!,2019-04-02,7.7,2019,4,2,2,2
국민 여러분!,2019-04-08,5.95,2019,4,8,3,2
국민 여러분!,2019-04-09,7.4,2019,4,9,4,2
국민 여러분!,2019-04-15,5.65,2019,4,15,5,2
국민 여러분!,2019-04-16,5.95,2019,4,16,6,2
국민 여러분!,2019-04-22,4.85,2019,4,22,7,2
국민 여러분!,2019-04-23,5.95,2019,4,23,8,2
국민 여러분!,2019-04-29,5.75,2019,4,29,9,2
국민 여러분!,2019-04-30,6.4,2019,4,30,10,2
국민 여러분!,2019-05-06,5.35,2019,5,6,11,2
국민 여러분!,2019-05-07,6.55,2019,5,7,12,2
국민 여러분!,2019-05-13,5.4,2019,5,13,13,2
국민 여러분!,2019-05-14,5.9,2019,5,14,14,2
국민 여러분!,2019-05-20,5.5,2019,5,20,15,2
국민 여러분!,2019-05-21,7.0,2019,5,21,16,2
국민 여러분!,2019-05-27,5.25,2019,5,27,17,2
국민 여러분!,2019-05-28,7.15,2019,5,28,18,2
군검사 도베르만,2022-02-28,5.263,2022,2,28,1,1
군검사 도베르만,2022-03-01,7.009,2022,3,1,2,1
군검사 도베르만,2022-03-07,7.201,2022,3,7,3,1
군검사 도베르만,2022-03-08,7.878,2022,3,8,4,1
군검사 도베르만,2022-03-14,7.928,2022,3,14,5,1
군검사 도베르만,2022-03-15,8.666,2022,3,15,6,1
군검사 도베르만,2022-03-21,7.832,2022,3,21,7,1
군검사 도베르만,2022-03-22,8.791,2022,3,22,8,1
군검사 도베르만,2022-04-04,7.676,2022,4,4,9,1
군검사 도베르만,2022-04-05,7.424,2022,4,5,10,1
군검사 도베르만,2022-04-11,7.473,2022,4,11,11,1
군검사 도베르만,2022-04-12,8.742,2022,4,12,12,1
군검사 도베르만,2022-04-18,8.248,2022,4,18,13,1
군검사 도베르만,2022-04-19,8.848,2022,4,19,14,1
군검사 도베르만,2022-04-25,8.641,2022,4,25,15,1
군검사 도베르만,2022-04-26,10.081,2022,4,26,16,1
굿캐스팅,2020-04-27,10.9,2020,4,27,1,2
굿캐스팅,2020-04-28,10.3,2020,4,28,2,2
굿캐스팅,2020-05-04,9.15,2020,5,4,3,2
굿캐스팅,2020-05-05,9.899999999999999,2020,5,5,4,2
굿캐스팅,2020-05-11,9.45,2020,5,11,5,2
굿캐스팅,2020-05-12,8.8,2020,5,12,6,2
굿캐스팅,2020-05-18,8.35,2020,5,18,7,2
굿캐스팅,2020-05-19,7.95,2020,5,19,8,2
굿캐스팅,2020-05-25,7.7,2020,5,25,9,2
굿캐스팅,2020-05-26,7.8999999999999995,2020,5,26,10,2
굿캐스팅,2020-06-01,7.25,2020,6,1,11,2
굿캐스팅,2020-06-02,7.7,2020,6,2,12,2
굿캐스팅,2020-06-08,7.25,2020,6,8,13,2
굿캐스팅,2020-06-09,7.6,2020,6,9,14,2
굿캐스팅,2020-06-15,7.35,2020,6,15,15,2
굿캐스팅,2020-06-16,8.850000000000001,2020,6,16,16,2
그 남자의 기억법,2020-03-18,3.75,2020,3,18,1,2
그 남자의 기억법,2020-03-19,3.45,2020,3,19,2,2
그 남자의 기억법,2020-03-25,3.75,2020,3,25,3,2
그 남자의 기억법,2020-03-26,3.4,2020,3,26,4,2
그 남자의 기억법,2020-04-01,3.95,2020,4,1,5,2
그 남자의 기억법,2020-04-02,3.6,2020,4,2,6,2
그 남자의 기억법,2020-04-08,4.7,2020,4,8,7,2
그 남자의 기억법,2020-04-09,3.5999999999999996,2020,4,9,8,2
그 남자의 기억법,2020-04-16,3.1500000000000004,2020,4,16,9,2
그 남자의 기억법,2020-04-22,4.2,2020,4,22,10,2
그 남자의 기억법,2020-04-23,2.8,2020,4,23,11,2
그 남자의 기억법,2020-04-29,3.4,2020,4,29,12,2
그 남자의 기억법,2020-04-30,2.7,2020,4,30,13,2
그 남자의 기억법,2020-05-06,3.75,2020,5,6,14,2
그 남자의 기억법,2020-05-07,2.7,2020,5,7,15,2
그 남자의 기억법,2020-05-13,3.0,2020,5,13,16,2
그 해 우리는,2021-12-06,3.2,2021,12,6,1,1
그 해 우리는,2021-12-07,2.6,2021,12,7,2,1
그 해 우리는,2021-12-13,3.1,2021,12,13,3,1
그 해 우리는,2021-12-14,3.3,2021,12,14,4,1
그 해 우리는,2021-12-20,3.7,2021,12,20,5,1
그 해 우리는,2021-12-21,4.0,2021,12,21,6,1
그 해 우리는,2021-12-27,3.7,2021,12,27,7,1
그 해 우리는,2021-12-28,4.3,2021,12,28,8,1
그 해 우리는,2022-01-03,3.6,2022,1,3,9,1
그 해 우리는,2022-01-04,4.3,2022,1,4,10,1
그 해 우리는,2022-01-10,4.2,2022,1,10,11,1
그 해 우리는,2022-01-11,5.2,2022,1,11,12,1
그 해 우리는,2022-01-17,4.0,2022,1,17,13,1
그 해 우리는,2022-01-18,4.1,2022,1,18,14,1
그 해 우리는,2022-01-24,4.2,2022,1,24,15,1
그 해 우리는,2022-01-25,5.3,2022,1,25,16,1
그녀의 사생활,2019-04-10,2.661,2019,4,10,1,1
그녀의 사생활,2019-04-11,2.41,2019,4,11,2,1
그녀의 사생활,2019-04-17,2.432,2019,4,17,3,1
그녀의 사생활,2019-04-18,2.347,2019,4,18,4,1
그녀의 사생활,2019-04-24,2.539,2019,4,24,5,1
그녀의 사생활,2019-04-25,2.675,2019,4,25,6,1
그녀의 사생활,2019-05-01,2.716,2019,5,1,7,1
그녀의 사생활,2019-05-02,2.808,2019,5,2,8,1
그녀의 사생활,2019-05-08,3.085,2019,5,8,9,1
그녀의 사생활,2019-05-09,2.73,2019,5,9,10,1
그녀의 사생활,2019-05-15,2.697,2019,5,15,11,1
그녀의 사생활,2019-05-16,2.793,2019,5,16,12,1
그녀의 사생활,2019-05-22,2.655,2019,5,22,13,1
그녀의 사생활,2019-05-23,2.735,2019,5,23,14,1
그녀의 사생활,2019-05-29,2.474,2019,5,29,15,1
그녀의 사생활,2019-05-30,2.864,2019,5,30,16,1
그놈이 그놈이다,2020-07-06,3.3,2020,7,6,1,2
그놈이 그놈이다,2020-07-07,3.5500000000000003,2020,7,7,2,2
그놈이 그놈이다,2020-07-13,3.2,2020,7,13,3,2
그놈이 그놈이다,2020-07-14,2.8,2020,7,14,4,2
그놈이 그놈이다,2020-07-20,2.8,2020,7,20,5,2
그놈이 그놈이다,2020-07-21,2.65,2020,7,21,6,2
그놈이 그놈이다,2020-07-27,2.6,2020,7,27,7,2
그놈이 그놈이다,2020-07-28,3.0999999999999996,2020,7,28,8,2
그놈이 그놈이다,2020-08-03,2.6500000000000004,2020,8,3,9,2
그놈이 그놈이다,2020-08-04,2.75,2020,8,4,10,2
그놈이 그놈이다,2020-08-10,3.0,2020,8,10,11,2
그놈이 그놈이다,2020-08-11,2.7,2020,8,11,12,2
그놈이 그놈이다,2020-08-17,2.25,2020,8,17,13,2
그놈이 그놈이다,2020-08-18,2.45,2020,8,18,14,2
그놈이 그놈이다,2020-08-31,2.6500000000000004,2020,8,31,15,2
그놈이 그놈이다,2020-09-01,2.95,2020,9,1,16,2
그린마더스 클럽,2022-04-06,2.519,2022,4,6,1,1
그린마더스 클럽,2022-04-07,2.991,2022,4,7,2,1
그린마더스 클럽,2022-04-13,2.52,2022,4,13,3,1
그린마더스 클럽,2022-04-14,3.616,2022,4,14,4,1
그린마더스 클럽,2022-04-20,2.544,2022,4,20,5,1
그린마더스 클럽,2022-04-21,3.671,2022,4,21,6,1
그린마더스 클럽,2022-04-27,2.802,2022,4,27,7,1
그린마더스 클럽,2022-04-28,4.302,2022,4,28,8,1
그린마더스 클럽,2022-05-04,3.374,2022,5,4,9,1
그린마더스 클럽,2022-05-05,4.539,2022,5,5,10,1
그린마더스 클럽,2022-05-11,4.175,2022,5,11,11,1
그린마더스 클럽,2022-05-12,4.406,2022,5,12,12,1
그린마더스 클럽,2022-05-18,3.593,2022,5,18,13,1
그린마더스 클럽,2022-05-19,4.617,2022,5,19,14,1
그린마더스 클럽,2022-05-25,4.192,2022,5,25,15,1
그린마더스 클럽,2022-05-26,6.088,2022,5,26,16,1
금수저,2022-09-23,5.4,2022,9,23,1,1
금수저,2022-09-24,7.4,2022,9,24,2,1
금수저,2022-09-30,5.5,2022,9,30,3,1
금수저,2022-10-01,5.1,2022,10,1,4,1
금수저,2022-10-07,5.9,2022,10,7,5,1
금수저,2022-10-08,5.3,2022,10,8,6,1
금수저,2022-10-14,6.1,2022,10,14,7,1
금수저,2022-10-15,4.6,2022,10,15,8,1
금수저,2022-10-21,7.8,2022,10,21,9,1
금수저,2022-10-22,5.6,2022,10,22,10,1
금수저,2022-10-28,7.8,2022,10,28,11,1
금수저,2022-10-29,4.7,2022,10,29,12,1
금수저,2022-11-04,5.5,2022,11,4,13,1
금수저,2022-11-05,5.1,2022,11,5,14,1
금수저,2022-11-11,5.2,2022,11,11,15,1
금수저,2022-11-12,6.0,2022,11,12,16,1
금이야 옥이야,2023-03-27,14.4,2023,3,27,1,1
금이야 옥이야,2023-03-28,12.7,2023,3,28,2,1
금이야 옥이야,2023-03-29,13.2,2023,3,29,3,1
금이야 옥이야,2023-03-30,13.4,2023,3,30,4,1
금이야 옥이야,2023-03-31,11.6,2023,3,31,5,1
금이야 옥이야,2023-04-03,13.8,2023,4,3,6,1
금이야 옥이야,2023-04-04,13.2,2023,4,4,7,1
금이야 옥이야,2023-04-05,14.2,2023,4,5,8,1
금이야 옥이야,2023-04-06,13.4,2023,4,6,9,1
금이야 옥이야,2023-04-07,11.6,2023,4,7,10,1
금이야 옥이야,2023-04-10,13.9,2023,4,10,11,1
금이야 옥이야,2023-04-11,13.1,2023,4,11,12,1
금이야 옥이야,2023-04-12,12.5,2023,4,12,13,1
금이야 옥이야,2023-04-13,13.8,2023,4,13,14,1
금이야 옥이야,2023-04-14,12.5,2023,4,14,15,1
금이야 옥이야,2023-04-17,13.4,2023,4,17,16,1
금이야 옥이야,2023-04-18,12.8,2023,4,18,17,1
금이야 옥이야,2023-04-19,13.1,2023,4,19,18,1
금이야 옥이야,2023-04-20,13.0,2023,4,20,19,1
금이야 옥이야,2023-04-21,11.7,2023,4,21,20,1
금이야 옥이야,2023-04-24,14.7,2023,4,24,21,1
금이야 옥이야,2023-04-25,13.5,2023,4,25,22,1
금이야 옥이야,2023-04-26,13.8,2023,4,26,23,1
금이야 옥이야,2023-04-27,13.5,2023,4,27,24,1
금이야 옥이야,2023-04-28,12.3,2023,4,28,25,1
금이야 옥이야,2023-05-01,14.5,2023,5,1,26,1
금이야 옥이야,2023-05-02,12.8,2023,5,2,27,1
금이야 옥이야,2023-05-03,13.1,2023,5,3,28,1
금이야 옥이야,2023-05-04,13.6,2023,5,4,29,1
금이야 옥이야,2023-05-05,13.0,2023,5,5,30,1
금이야 옥이야,2023-05-08,12.9,2023,5,8,31,1
금이야 옥이야,2023-05-09,13.0,2023,5,9,32,1
금이야 옥이야,2023-05-10,12.8,2023,5,10,33,1
금이야 옥이야,2023-05-11,13.0,2023,5,11,34,1
금이야 옥이야,2023-05-12,11.9,2023,5,12,35,1
금이야 옥이야,2023-05-15,13.0,2023,5,15,36,1
금이야 옥이야,2023-05-16,12.3,2023,5,16,37,1
금이야 옥이야,2023-05-17,12.3,2023,5,17,38,1
금이야 옥이야,2023-05-18,13.6,2023,5,18,39,1
금이야 옥이야,2023-05-19,11.4,2023,5,19,40,1
금이야 옥이야,2023-05-22,12.6,2023,5,22,41,1
금이야 옥이야,2023-05-23,12.4,2023,5,23,42,1
금이야 옥이야,2023-05-24,12.2,2023,5,24,43,1
금이야 옥이야,2023-05-25,12.9,2023,5,25,44,1
금이야 옥이야,2023-05-26,11.5,2023,5,26,45,1
금이야 옥이야,2023-05-29,13.9,2023,5,29,46,1
금이야 옥이야,2023-05-30,12.7,2023,5,30,47,1
금이야 옥이야,2023-05-31,12.1,2023,5,31,48,1
금이야 옥이야,2023-06-01,13.7,2023,6,1,49,1
금이야 옥이야,2023-06-02,12.0,2023,6,2,50,1
금이야 옥이야,2023-06-05,12.0,2023,6,5,51,1
금이야 옥이야,2023-06-06,13.4,2023,6,6,52,1
금이야 옥이야,2023-06-07,12.3,2023,6,7,53,1
금이야 옥이야,2023-06-08,13.3,2023,6,8,54,1
금이야 옥이야,2023-06-09,12.0,2023,6,9,55,1
금이야 옥이야,2023-06-12,13.2,2023,6,12,56,1
금이야 옥이야,2023-06-13,12.5,2023,6,13,57,1
금이야 옥이야,2023-06-14,12.0,2023,6,14,58,1
금이야 옥이야,2023-06-15,12.4,2023,6,15,59,1
금이야 옥이야,2023-06-16,10.5,2023,6,16,60,1
금이야 옥이야,2023-06-19,12.6,2023,6,19,61,1
금이야 옥이야,2023-06-20,12.1,2023,6,20,62,1
금이야 옥이야,2023-06-21,12.4,2023,6,21,63,1
금이야 옥이야,2023-06-22,12.7,2023,6,22,64,1
금이야 옥이야,2023-06-23,11.5,2023,6,23,65,1
금이야 옥이야,2023-06-26,13.4,2023,6,26,66,1
금이야 옥이야,2023-06-27,12.4,2023,6,27,67,1
금이야 옥이야,2023-06-29,13.7,2023,6,29,68,1
금이야 옥이야,2023-06-30,11.8,2023,6,30,69,1
금이야 옥이야,2023-07-03,12.4,2023,7,3,70,1
금이야 옥이야,2023-07-04,13.0,2023,7,4,71,1
금이야 옥이야,2023-07-05,12.3,2023,7,5,72,1
금이야 옥이야,2023-07-06,12.6,2023,7,6,73,1
금이야 옥이야,2023-07-07,12.7,2023,7,7,74,1
금이야 옥이야,2023-07-10,13.4,2023,7,10,75,1
금이야 옥이야,2023-07-12,12.2,2023,7,12,76,1
금이야 옥이야,2023-07-13,12.7,2023,7,13,77,1
금이야 옥이야,2023-07-14,13.1,2023,7,14,78,1
금이야 옥이야,2023-07-17,13.9,2023,7,17,79,1
금이야 옥이야,2023-07-18,14.3,2023,7,18,80,1
금이야 옥이야,2023-07-19,,2023,7,19,81,1
금이야 옥이야,2023-07-20,,2023,7,20,82,1
금이야 옥이야,2023-07-21,,2023,7,21,83,1
금이야 옥이야,2023-07-24,,2023,7,24,84,1
금이야 옥이야,2023-07-25,,2023,7,25,85,1
금이야 옥이야,2023-07-26,,2023,7,26,86,1
금이야 옥이야,2023-07-27,,2023,7,27,87,1
금이야 옥이야,2023-07-28,,2023,7,28,88,1
금이야 옥이야,2023-07-31,,2023,7,31,89,1
금이야 옥이야,2023-08-01,,2023,8,1,90,1
금이야 옥이야,2023-08-02,,2023,8,2,91,1
금이야 옥이야,2023-08-03,,2023,8,3,92,1
금이야 옥이야,2023-08-04,,2023,8,4,93,1
금이야 옥이야,2023-08-07,,2023,8,7,94,1
금이야 옥이야,2023-08-08,,2023,8,8,95,1
금이야 옥이야,2023-08-09,,2023,8,9,96,1
금이야 옥이야,2023-08-10,,2023,8,10,97,1
금이야 옥이야,2023-08-11,,2023,8,11,98,1
금이야 옥이야,2023-08-14,,2023,8,14,99,1
금이야 옥이야,2023-08-15,,2023,8,15,100,1
금이야 옥이야,2023-08-16,,2023,8,16,101,1
금이야 옥이야,2023-08-17,,2023,8,17,102,1
금이야 옥이야,2023-08-18,,2023,8,18,103,1
금이야 옥이야,2023-08-21,,2023,8,21,104,1
금이야 옥이야,2023-08-22,,2023,8,22,105,1
금이야 옥이야,2023-08-23,,2023,8,23,106,1
금이야 옥이야,2023-08-24,,2023,8,24,107,1
금이야 옥이야,2023-08-25,,2023,8,25,108,1
금이야 옥이야,2023-08-28,,2023,8,28,109,1
금이야 옥이야,2023-08-29,,2023,8,29,110,1
금이야 옥이야,2023-08-30,,2023,8,30,111,1
금이야 옥이야,2023-08-31,,2023,8,31,112,1
금이야 옥이야,2023-09-01,,2023,9,1,113,1
금이야 옥이야,2023-09-04,,2023,9,4,114,1
금이야 옥이야,2023-09-05,,2023,9,5,115,1
금이야 옥이야,2023-09-06,,2023,9,6,116,1
금이야 옥이야,2023-09-07,,2023,9,7,117,1
금이야 옥이야,2023-09-08,,2023,9,8,118,1
금이야 옥이야,2023-09-11,,2023,9,11,119,1
금이야 옥이야,2023-09-12,,2023,9,12,120,1
금이야 옥이야,2023-09-13,,2023,9,13,121,1
금이야 옥이야,2023-09-14,,2023,9,14,122,1
금이야 옥이야,2023-09-15,,2023,9,15,123,1
"금혼령, 조선 혼인 금지령",2022-12-09,4.6,2022,12,9,1,1
"금혼령, 조선 혼인 금지령",2022-12-10,3.4,2022,12,10,2,1
"금혼령, 조선 혼인 금지령",2022-12-16,3.5,2022,12,16,3,1
"금혼령, 조선 혼인 금지령",2022-12-17,3.0,2022,12,17,4,1
"금혼령, 조선 혼인 금지령",2022-12-23,4.0,2022,12,23,5,1
"금혼령, 조선 혼인 금지령",2022-12-24,3.1,2022,12,24,6,1
"금혼령, 조선 혼인 금지령",2023-01-06,4.9,2023,1,6,7,1
"금혼령, 조선 혼인 금지령",2023-01-07,3.2,2023,1,7,8,1
"금혼령, 조선 혼인 금지령",2023-01-13,4.7,2023,1,13,9,1
"금혼령, 조선 혼인 금지령",2023-01-14,3.8,2023,1,14,10,1
"금혼령, 조선 혼인 금지령",2023-01-20,4.8,2023,1,20,11,1
"금혼령, 조선 혼인 금지령",2023-01-21,4.7,2023,1,21,12,1
기막힌 유산,2020-04-20,20.1,2020,4,20,1,1
기막힌 유산,2020-04-21,19.2,2020,4,21,2,1
기막힌 유산,2020-04-22,19.2,2020,4,22,3,1
기막힌 유산,2020-04-23,18.8,2020,4,23,4,1
기막힌 유산,2020-04-24,17.5,2020,4,24,5,1
기막힌 유산,2020-04-27,19.4,2020,4,27,6,1
기막힌 유산,2020-04-28,19.6,2020,4,28,7,1
기막힌 유산,2020-04-29,18.2,2020,4,29,8,1
기막힌 유산,2020-04-30,18.6,2020,4,30,9,1
기막힌 유산,2020-05-01,16.9,2020,5,1,10,1
기막힌 유산,2020-05-04,17.7,2020,5,4,11,1
기막힌 유산,2020-05-05,19.2,2020,5,5,12,1
기막힌 유산,2020-05-06,19.1,2020,5,6,13,1
기막힌 유산,2020-05-07,19.8,2020,5,7,14,1
기막힌 유산,2020-05-08,16.5,2020,5,8,15,1
기막힌 유산,2020-05-11,20.0,2020,5,11,16,1
기막힌 유산,2020-05-12,19.4,2020,5,12,17,1
기막힌 유산,2020-05-13,19.1,2020,5,13,18,1
기막힌 유산,2020-05-14,19.7,2020,5,14,19,1
기막힌 유산,2020-05-15,18.6,2020,5,15,20,1
기막힌 유산,2020-05-18,20.2,2020,5,18,21,1
기막힌 유산,2020-05-19,20.0,2020,5,19,22,1
기막힌 유산,2020-05-20,18.9,2020,5,20,23,1
기막힌 유산,2020-05-21,19.6,2020,5,21,24,1
기막힌 유산,2020-05-22,18.2,2020,5,22,25,1
기막힌 유산,2020-05-25,21.4,2020,5,25,26,1
기막힌 유산,2020-05-26,20.6,2020,5,26,27,1
기막힌 유산,2020-05-27,20.0,2020,5,27,28,1
기막힌 유산,2020-05-28,20.2,2020,5,28,29,1
기막힌 유산,2020-05-29,18.1,2020,5,29,30,1
기막힌 유산,2020-06-01,21.4,2020,6,1,31,1
